@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric

@data
0,2773.272461,40,0
0,2807.724365,41,0
0,2841.758789,42,0
0,2875.390137,43,0
0,2908.632568,44,0
0,2941.499512,45,0
0,2974.003418,46,0
0,3006.155518,47,0
0,3037.967773,48,0
0,3069.450195,49,0
0,3100.613037,50,0
0,3131.465576,51,0
0,3162.01709,52,0
0,3192.276367,53,0
0,3222.251465,54,0
0,3251.950195,55,0
0,3281.380371,56,0
0,3310.548584,57,0
0,3339.462402,58,0
0,3368.12793,59,0
0,3396.55127,60,0
0,3424.739014,61,0
0,3452.696289,62,0
0,3480.429443,63,0
0,3507.943115,64,0
0,3535.242676,65,0
0,3562.333008,66,0
0,3589.21875,67,0
0,3615.905029,68,0
0,3642.395508,69,0
0,3668.69458,70,0
0,3694.806641,71,0
0,3720.735352,72,0
0,3746.484619,73,0
0,3772.05835,74,0
0,3797.459961,75,0
0,3822.692383,76,0
0,3847.759277,77,0
0,3872.664307,78,0
0,3897.410156,79,0
0,3921.999512,80,0
0,3946.435791,81,0
0,3970.721924,82,0
0,3994.860107,83,0
0,4018.853516,84,0
0,4042.70459,85,0
0,4066.415527,86,0
0,4089.989258,87,0
0,4113.427734,88,0
0,4136.733887,89,0
0,4159.908691,90,0
0,4182.955566,91,0
0,4205.875977,92,0
0,4228.672363,93,0
0,4251.346191,94,0
0,4273.899902,95,0
0,4296.334961,96,0
0,4318.653809,97,0
0,4340.858398,98,0
0,4362.949219,99,0
0,4384.928711,100,0
10,2773.272461,40,0.763238
10,2807.724365,41,0.769505
10,2841.758789,42,0.777832
10,2875.390137,43,0.784055
10,2908.632568,44,0.792324
10,2941.499512,45,0.798503
10,2974.003418,46,0.804664
10,3006.155518,47,0.810807
10,3037.967773,48,0.816932
10,3069.450195,49,0.825069
10,3100.613037,50,0.83115
10,3131.465576,51,0.837214
10,3162.01709,52,0.843259
10,3192.276367,53,0.849286
10,3222.251465,54,0.855295
10,3251.950195,55,0.861286
10,3281.380371,56,0.86527
10,3310.548584,57,0.871231
10,3339.462402,58,0.877175
10,3368.12793,59,0.8831
10,3396.55127,60,0.889008
10,3424.739014,61,0.892936
10,3452.696289,62,0.898814
10,3480.429443,63,0.904675
10,3507.943115,64,0.908572
10,3535.242676,65,0.914404
10,3562.333008,66,0.920218
10,3589.21875,67,0.924084
10,3615.905029,68,0.929869
10,3642.395508,69,0.933716
10,3668.69458,70,0.939472
10,3694.806641,71,0.943299
10,3720.735352,72,0.949027
10,3746.484619,73,0.952835
10,3772.05835,74,0.956636
10,3797.459961,75,0.962323
10,3822.692383,76,0.966105
10,3847.759277,77,0.971764
10,3872.664307,78,0.975528
10,3897.410156,79,0.979283
10,3921.999512,80,0.984903
10,3946.435791,81,0.98864
10,3970.721924,82,0.992369
10,3994.860107,83,0.996091
10,4018.853516,84,1.00166
10,4042.70459,85,1.005364
10,4066.415527,86,1.00906
10,4089.989258,87,1.012748
10,4113.427734,88,1.01643
10,4136.733887,89,1.020104
10,4159.908691,90,1.02377
10,4182.955566,91,1.029256
10,4205.875977,92,1.032905
10,4228.672363,93,1.036546
10,4251.346191,94,1.040179
10,4273.899902,95,1.043806
10,4296.334961,96,1.047425
10,4318.653809,97,1.051037
10,4340.858398,98,1.054641
10,4362.949219,99,1.058239
10,4384.928711,100,1.061829
20,2773.272461,40,1.526477
20,2807.724365,41,1.53901
20,2841.758789,42,1.555664
20,2875.390137,43,1.56811
20,2908.632568,44,1.584647
20,2941.499512,45,1.597007
20,2974.003418,46,1.609329
20,3006.155518,47,1.621614
20,3037.967773,48,1.633863
20,3069.450195,49,1.650138
20,3100.613037,50,1.662301
20,3131.465576,51,1.674428
20,3162.01709,52,1.686518
20,3192.276367,53,1.698572
20,3222.251465,54,1.71059
20,3251.950195,55,1.722572
20,3281.380371,56,1.730541
20,3310.548584,57,1.742463
20,3339.462402,58,1.754349
20,3368.12793,59,1.7662
20,3396.55127,60,1.778015
20,3424.739014,61,1.785873
20,3452.696289,62,1.797629
20,3480.429443,63,1.80935
20,3507.943115,64,1.817145
20,3535.242676,65,1.828807
20,3562.333008,66,1.840435
20,3589.21875,67,1.848168
20,3615.905029,68,1.859737
20,3642.395508,69,1.867431
20,3668.69458,70,1.878943
20,3694.806641,71,1.886599
20,3720.735352,72,1.898053
20,3746.484619,73,1.90567
20,3772.05835,74,1.913272
20,3797.459961,75,1.924647
20,3822.692383,76,1.932211
20,3847.759277,77,1.943529
20,3872.664307,78,1.951055
20,3897.410156,79,1.958567
20,3921.999512,80,1.969805
20,3946.435791,81,1.977279
20,3970.721924,82,1.984738
20,3994.860107,83,1.992182
20,4018.853516,84,2.00332
20,4042.70459,85,2.010727
20,4066.415527,86,2.018119
20,4089.989258,87,2.025497
20,4113.427734,88,2.032859
20,4136.733887,89,2.040207
20,4159.908691,90,2.04754
