@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric

@data
59,1386.63623,10,0.065186
59,1454.316284,11,0.069763
59,1518.983887,12,0.069427
60,1240.245239,8,0.061066
60,1315.478516,9,0.063629
60,1386.63623,10,0.06546
60,1454.316284,11,0.06839
60,1518.983887,12,0.070953
61,1240.245239,8,0.061005
61,1315.478516,9,0.063934
61,1386.63623,10,0.066864
61,1454.316284,11,0.069427
61,1518.983887,12,0.071625
62,1240.245239,8,0.06308
62,1315.478516,9,0.067474
62,1386.63623,10,0.068939
62,1454.316284,11,0.07077
62,1518.983887,12,0.072968
63,1240.245239,8,0.065063
63,1315.478516,9,0.069122
63,1386.63623,10,0.069489
63,1454.316284,11,0.072052
63,1518.983887,12,0.073883
64,1240.245239,8,0.064026
64,1315.478516,9,0.0672
64,1386.63623,10,0.070374
64,1454.316284,11,0.075317
64,1518.983887,12,0.075684
65,1240.245239,8,0.066559
65,1315.478516,9,0.067749
65,1386.63623,10,0.07132
65,1454.316284,11,0.074493
65,1518.983887,12,0.078064
66,1240.245239,8,0.065521
66,1315.478516,9,0.069885
66,1386.63623,10,0.072662
66,1454.316284,11,0.075043
66,1518.983887,12,0.078613
67,1240.245239,8,0.066589
67,1315.478516,9,0.070557
67,1386.63623,10,0.073334
67,1454.316284,11,0.079681
67,1518.983887,12,0.078491
68,1240.245239,8,0.069855
68,1315.478516,9,0.071075
68,1386.63623,10,0.074646
68,1454.316284,11,0.078217
68,1518.983887,12,0.082581
69,1240.245239,8,0.068634
69,1315.478516,9,0.072906
69,1386.63623,10,0.07547
69,1454.316284,11,0.07959
69,1518.983887,12,0.084747
70,1240.245239,8,0.069489
70,1315.478516,9,0.073761
70,1386.63623,10,0.076324
70,1454.316284,11,0.081879
70,1518.983887,12,0.08316
71,1240.245239,8,0.070343
71,1315.478516,9,0.078461
71,1386.63623,10,0.077179
71,1454.316284,11,0.081024
71,1518.983887,12,0.084442
72,1240.245239,8,0.072906
72,1315.478516,9,0.075897
72,1386.63623,10,0.079742
72,1454.316284,11,0.082306
72,1518.983887,12,0.087006
73,1240.245239,8,0.072723
73,1315.478516,9,0.077179
73,1386.63623,10,0.081024
73,1454.316284,11,0.085724
73,1518.983887,12,0.088715
74,1240.245239,8,0.074005
74,1315.478516,9,0.081787
74,1386.63623,10,0.080872
74,1454.316284,11,0.088257
74,1518.983887,12,0.088684
75,1240.245239,8,0.077576
75,1315.478516,9,0.080322
75,1386.63623,10,0.081696
75,1454.316284,11,0.091187
75,1518.983887,12,0.092896
76,1240.245239,8,0.079132
76,1315.478516,9,0.080048
76,1386.63623,10,0.086914
76,1454.316284,11,0.088745
76,1518.983887,12,0.089203
77,1240.245239,8,0.077118
77,1315.478516,9,0.08078
77,1386.63623,10,0.087646
77,1454.316284,11,0.088104
77,1518.983887,12,0.094055
78,1240.245239,8,0.078644
78,1315.478516,9,0.081482
78,1386.63623,10,0.08606
78,1454.316284,11,0.089722
78,1518.983887,12,0.094757
79,1240.245239,8,0.082855
79,1315.478516,9,0.083344
79,1386.63623,10,0.086273
79,1454.316284,11,0.089996
79,1518.983887,12,0.093658
80,1240.245239,8,0.081299
80,1315.478516,9,0.08667
80,1386.63623,10,0.090088
80,1454.316284,11,0.091064
80,1518.983887,12,0.099976
81,1240.245239,8,0.085388
81,1315.478516,9,0.084412
81,1386.63623,10,0.088318
81,1454.316284,11,0.097107
81,1518.983887,12,0.09613
82,1240.245239,8,0.084564
82,1315.478516,9,0.085541
82,1386.63623,10,0.092377
82,1454.316284,11,0.093842
82,1518.983887,12,0.098236
83,1240.245239,8,0.083099
83,1315.478516,9,0.088593
83,1386.63623,10,0.090546
83,1454.316284,11,0.095917
83,1518.983887,12,0.097382
84,1240.245239,8,0.085938
84,1315.478516,9,0.087494
84,1386.63623,10,0.092651
84,1454.316284,11,0.099487
84,1518.983887,12,0.100464
85,1240.245239,8,0.084442
85,1315.478516,9,0.08963
85,1386.63623,10,0.093262
85,1454.316284,11,0.096893
85,1518.983887,12,0.101929
86,1240.245239,8,0.08551
86,1315.478516,9,0.090698
86,1386.63623,10,0.09433
86,1454.316284,11,0.102631
86,1518.983887,12,0.103149
87,1240.245239,8,0.090698
87,1315.478516,9,0.092773
87,1386.63623,10,0.100037
87,1454.316284,11,0.099518
87,1518.983887,12,0.102112
88,1240.245239,8,0.088562
88,1315.478516,9,0.098511
88,1386.63623,10,0.097992
88,1454.316284,11,0.103699
88,1518.983887,12,0.105255
89,1240.245239,8,0.088409
89,1315.478516,9,0.094452
89,1386.63623,10,0.097198
89,1454.316284,11,0.101349
89,1518.983887,12,0.10498
90,1240.245239,8,0.089996
90,1315.478516,9,0.09494
90,1386.63623,10,0.099335
90,1454.316284,11,0.10318
90,1518.983887,12,0.106354
91,1240.245239,8,0.092102
91,1315.478516,9,0.097046
91,1386.63623,10,0.104736
91,1454.316284,11,0.104187
91,1518.983887,12,0.112885
92,1240.245239,8,0.09256
92,1315.478516,9,0.101898
92,1386.63623,10,0.101898
92,1454.316284,11,0.105194
92,1518.983887,12,0.110138
93,1240.245239,8,0.096436
93,1315.478516,9,0.098633
93,1386.63623,10,0.101379
93,1454.316284,11,0.110718
93,1518.983887,12,0.109619
94,1240.245239,8,0.093445
94,1315.478516,9,0.098663
94,1386.63623,10,0.105438
94,1454.316284,11,0.107086
94,1518.983887,12,0.110382
95,1240.245239,8,0.095551
95,1315.478516,9,0.099609
95,1386.63623,10,0.104828
95,1454.316284,11,0.107727
95,1518.983887,12,0.113312
96,1240.245239,8,0.096558
96,1315.478516,9,0.102936
96,1386.63623,10,0.106415
96,1454.316284,11,0.109314
96,1518.983887,12,0.117371
97,1240.245239,8,0.099854
97,1315.478516,9,0.103333
97,1386.63623,10,0.107391
97,1454.316284,11,0.11087
97,1518.983887,12,0.115509
98,1240.245239,8,0.099335
98,1315.478516,9,0.104584
98,1386.63623,10,0.106903
98,1454.316284,11,0.113861
98,1518.983887,12,0.115601
99,1240.245239,8,0.103912
99,1315.478516,9,0.103302
99,1386.63623,10,0.112762
99,1454.316284,11,0.116241
99,1518.983887,12,0.116241
100,1240.245239,8,0.099335
100,1315.478516,9,0.109711
100,1386.63623,10,0.1091
100,1454.316284,11,0.113983
100,1518.983887,12,0.118622
101,1240.245239,8,0.100861
101,1315.478516,9,0.108795
101,1386.63623,10,0.111237
101,1454.316284,11,0.114899
101,1518.983887,12,0.119171
102,1240.245239,8,0.106934
102,1315.478516,9,0.108154
102,1386.63623,10,0.111206
102,1454.316284,11,0.11731
102,1518.983887,12,0.120972
103,1240.245239,8,0.106873
103,1315.478516,9,0.108093
103,1386.63623,10,0.112366
103,1454.316284,11,0.117859
103,1518.983887,12,0.123352
104,1240.245239,8,0.10788
104,1315.478516,9,0.108521
104,1386.63623,10,0.114197
104,1454.316284,11,0.122131
104,1518.983887,12,0.123962
105,1240.245239,8,0.108765
105,1315.478516,9,0.111328
105,1386.63623,10,0.115814
105,1454.316284,11,0.12085
105,1518.983887,12,0.128784
106,1240.245239,8,0.112335
106,1315.478516,9,0.11554
106,1386.63623,10,0.121948
106,1454.316284,11,0.127655
106,1518.983887,12,0.125153
107,1240.245239,8,0.108337
107,1315.478516,9,0.113464
107,1386.63623,10,0.119232
107,1454.316284,11,0.126923
107,1518.983887,12,0.13205
108,1240.245239,8,0.108795
108,1315.478516,9,0.112701
108,1386.63623,10,0.119751
108,1454.316284,11,0.124237
108,1518.983887,12,0.127441
109,1240.245239,8,0.110291
109,1315.478516,9,0.113647
109,1386.63623,10,0.118927
109,1454.316284,11,0.125336
109,1518.983887,12,0.127899
110,1240.245239,8,0.110535
110,1315.478516,9,0.118591
110,1386.63623,10,0.125885
110,1454.316284,11,0.124603
110,1518.983887,12,0.132294
111,1240.245239,8,0.116394
111,1315.478516,9,0.117065
111,1386.63623,10,0.125793
111,1454.316284,11,0.131805
111,1518.983887,12,0.130493
112,1240.245239,8,0.117432
112,1315.478516,9,0.11676
112,1386.63623,10,0.130188
112,1454.316284,11,0.128174
112,1518.983887,12,0.131531
113,1240.245239,8,0.113068
113,1315.478516,9,0.119843
113,1386.63623,10,0.123871
113,1454.316284,11,0.129913
113,1518.983887,12,0.136627
114,1240.245239,8,0.11319
114,1315.478516,9,0.119507
114,1386.63623,10,0.124298
114,1454.316284,11,0.130341
114,1518.983887,12,0.133698
115,1240.245239,8,0.114258
115,1315.478516,9,0.119873
115,1386.63623,10,0.126892
115,1454.316284,11,0.131683
115,1518.983887,12,0.135712
116,1240.245239,8,0.115326
116,1315.478516,9,0.124451
116,1386.63623,10,0.133575
116,1454.316284,11,0.134277
116,1518.983887,12,0.137726
117,1240.245239,8,0.121277
117,1315.478516,9,0.122681
117,1386.63623,10,0.1297
117,1454.316284,11,0.137421
117,1518.983887,12,0.139526
118,1240.245239,8,0.118774
118,1315.478516,9,0.123718
118,1386.63623,10,0.129333
118,1454.316284,11,0.134247
118,1518.983887,12,0.145477
