@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric
@attribute llegaAPlataforma {no,si}

@data
1950,2655.914307,36.686226,62.189655,no
2000,2655.914307,36.686226,62.189655,no
2050,2655.914307,36.686226,62.189655,no
2100,2655.914307,36.686226,62.189655,no
2150,2655.914307,36.686226,62.189655,no
2200,2655.914307,36.686226,62.189655,no
2250,2655.914307,36.686226,62.189655,no
2300,2655.914307,36.686226,62.189655,no
2350,2655.914307,36.686226,62.189655,no
0,1178.694214,7.225655,72.156441,no
50,1178.694214,7.225655,72.156441,no
100,1178.694214,7.225655,72.156441,no
150,1178.694214,7.225655,72.156441,no
200,1178.694214,7.225655,72.156441,no
250,1178.694214,7.225655,72.156441,no
300,1178.694214,7.225655,72.156441,no
350,1178.694214,7.225655,72.156441,no
400,1178.694214,7.225655,70.327988,no
450,1178.694214,7.225655,72.156441,no
500,1178.694214,7.225655,72.156441,no
550,1178.694214,7.225655,72.156441,no
600,1178.694214,7.225655,72.156441,no
650,1178.694214,7.225655,72.156441,no
700,1178.694214,7.225655,72.156441,no
750,1178.694214,7.225655,72.156441,no
800,1178.694214,7.225655,72.156441,no
850,1178.694214,7.225655,72.156441,no
900,1178.694214,7.225655,72.156441,no
950,1178.694214,7.225655,72.156441,no
1000,1178.694214,7.225655,72.156441,no
1050,1178.694214,7.225655,72.156441,no
1100,1178.694214,7.225655,72.156441,no
1150,1178.694214,7.225655,72.156441,no
1200,1178.694214,7.225655,72.156441,no
1250,1178.694214,7.225655,72.156441,no
1300,1178.694214,7.225655,72.156441,no
1350,1178.694214,7.225655,72.156441,no
1400,1178.694214,7.225655,72.156441,no
1450,1178.694214,7.225655,72.156441,no
1500,1178.694214,7.225655,72.156441,no
1550,1178.694214,7.225655,72.156441,no
1600,1178.694214,7.225655,72.156441,no
1650,1178.694214,7.225655,72.156441,no
1700,1178.694214,7.225655,72.156441,no
1750,1178.694214,7.225655,72.156441,no
1800,1178.694214,7.225655,72.156441,si
1850,1178.694214,7.225655,72.156441,si
1900,1178.694214,7.225655,72.156441,si
1950,1178.694214,7.225655,72.156441,si
2000,1178.694214,7.225655,72.156441,si
2050,1178.694214,7.225655,72.156441,si
2100,1178.694214,7.225655,72.156441,si
2150,1178.694214,7.225655,72.156441,no
2200,1178.694214,7.225655,72.156441,no
2250,1178.694214,7.225655,72.156441,no
2300,1178.694214,7.225655,68.065262,no
2350,1178.694214,7.225655,67.27858,no
2400,1178.694214,7.225655,72.156441,no
2450,1178.694214,7.225655,72.156441,no
2500,1178.694214,7.225655,72.156441,no
2550,1178.694214,7.225655,72.156441,no
2600,1178.694214,7.225655,66.358185,no
2650,1178.694214,7.225655,66.724884,no
2700,1178.694214,7.225655,72.156441,no
2750,1178.694214,7.225655,72.156441,no
2800,1178.694214,7.225655,61.889786,no
2850,1178.694214,7.225655,70.632774,no
2900,1178.694214,7.225655,68.570641,no
2950,1178.694214,7.225655,63.845551,no
3000,1178.694214,7.225655,63.016418,no
3050,1178.694214,7.225655,62.543171,no
3100,1178.694214,7.225655,68.682045,no
3150,1178.694214,7.225655,67.600098,no
3200,1178.694214,7.225655,67.795624,no
3250,1178.694214,7.225655,66.158791,no
3300,1178.694214,7.225655,64.661041,no
3350,1359.150024,9.607486,56.089645,no
0,1928.344238,19.339447,55.595421,no
50,1928.344238,19.339447,55.595421,no
100,1928.344238,19.339447,55.595421,no
150,1928.344238,19.339447,55.595421,no
200,1928.344238,19.339447,55.595421,no
250,1928.344238,19.339447,55.595421,no
300,1928.344238,19.339447,55.595421,no
350,1928.344238,19.339447,55.595421,no
400,1928.344238,19.339447,55.595421,no
450,1928.344238,19.339447,55.595421,no
500,1928.344238,19.339447,55.595421,no
550,1928.344238,19.339447,55.595421,no
600,1928.344238,19.339447,55.595421,no
650,1928.344238,19.339447,55.595421,no
700,1928.344238,19.339447,55.595421,no
750,1928.344238,19.339447,55.595421,no
800,1928.344238,19.339447,55.595421,no
850,1928.344238,19.339447,55.595421,no
900,1928.344238,19.339447,55.595421,si
950,1928.344238,19.339447,55.595421,si
1000,1928.344238,19.339447,55.595421,si
1050,1928.344238,19.339447,55.595421,si
1100,1928.344238,19.339447,55.595421,no
1150,1928.344238,19.339447,55.595421,no
1200,1928.344238,19.339447,55.595421,no
1250,1928.344238,19.339447,55.595421,no
1300,1928.344238,19.339447,55.595421,no
1350,1928.344238,19.339447,55.595421,no
1400,1928.344238,19.339447,55.595421,no
1450,1928.344238,19.339447,55.595421,no
1500,1928.344238,19.339447,55.595421,no
1550,1928.344238,19.339447,55.595421,no
1600,1928.344238,19.339447,55.595421,no
1650,1928.344238,19.339447,55.595421,no
1700,1928.344238,19.339447,55.595421,no
1750,1928.344238,19.339447,55.595421,no
1800,1928.344238,19.339447,55.595421,no
1850,1928.344238,19.339447,55.595421,no
1900,1928.344238,19.339447,55.595421,no
1950,1928.344238,19.339447,55.595421,no
2000,1928.344238,19.339447,55.595421,no
2050,1928.344238,19.339447,55.595421,no
2100,1928.344238,19.339447,55.595421,no
2150,1928.344238,19.339447,55.595421,no
2200,1928.344238,19.339447,55.595421,no
2250,1928.344238,19.339447,55.595421,no
2300,1928.344238,19.339447,55.595421,no
2350,1928.344238,19.339447,55.595421,no
2400,1928.344238,19.339447,55.595421,no
2450,1928.344238,19.339447,55.595421,no
0,1859.051514,17.974537,97.083069,no
50,1859.051514,17.974537,97.083069,no
100,1859.051514,17.974537,97.083069,no
150,1859.051514,17.974537,97.083069,no
200,1859.051514,17.974537,97.083069,no
250,1859.051514,17.974537,97.083069,no
300,1859.051514,17.974537,97.083069,no
350,1859.051514,17.974537,97.083069,no
400,1859.051514,17.974537,97.083069,no
450,1859.051514,17.974537,97.083069,no
500,1859.051514,17.974537,97.083069,no
550,1859.051514,17.974537,97.083069,no
600,1859.051514,17.974537,97.083069,no
650,1859.051514,17.974537,97.083069,no
700,1859.051514,17.974537,97.083069,no
750,1859.051514,17.974537,97.083069,no
800,1859.051514,17.974537,97.083069,no
850,1859.051514,17.974537,97.083069,no
900,1859.051514,17.974537,97.083069,no
950,1859.051514,17.974537,97.083069,no
1000,1859.051514,17.974537,97.083069,no
1050,1859.051514,17.974537,97.083069,no
1100,1859.051514,17.974537,97.083069,no
1150,1859.051514,17.974537,97.083069,no
1200,1859.051514,17.974537,97.083069,no
1250,1859.051514,17.974537,97.083069,no
1300,1859.051514,17.974537,97.083069,no
1350,1859.051514,17.974537,97.083069,no
1400,1859.051514,17.974537,97.083069,no
1450,1859.051514,17.974537,97.083069,no
1500,1859.051514,17.974537,97.083069,no
1550,1859.051514,17.974537,97.083069,no
1600,1859.051514,17.974537,97.083069,no
1650,1859.051514,17.974537,97.083069,si
1700,1859.051514,17.974537,97.083069,si
1750,1859.051514,17.974537,97.083069,si
1800,1859.051514,17.974537,97.083069,si
1850,1859.051514,17.974537,97.083069,si
1900,1859.051514,17.974537,97.083069,no
1950,1859.051514,17.974537,97.083069,no
2000,1859.051514,17.974537,97.083069,no
2050,1859.051514,17.974537,97.083069,no
2100,1859.051514,17.974537,97.083069,no
2150,1859.051514,17.974537,97.083069,no
2200,1859.051514,17.974537,97.081787,no
2250,1859.051514,17.974537,97.083069,no
2300,1859.051514,17.974537,97.083069,no
2350,1859.051514,17.974537,97.083069,no
2400,1859.051514,17.974537,97.083069,no
2450,1859.051514,17.974537,97.083069,no
2500,1859.051514,17.974537,97.083069,no
2550,1859.051514,17.974537,97.083069,no
2600,1859.051514,17.974537,97.083069,no
2650,1859.051514,17.974537,97.083069,no
2700,1859.051514,17.974537,97.083069,no
2750,1859.051514,17.974537,97.083069,no
2800,1859.051514,17.974537,94.956947,no
2850,1859.051514,17.974537,93.932938,no
2900,1859.051514,17.974537,93.028389,no
2950,1859.051514,17.974537,93.717224,no
3000,1859.051514,17.974537,92.257568,no
3050,1859.051514,17.974537,93.36557,no
3100,1859.051514,17.974537,93.04966,no
3150,1859.051514,17.974537,94.291824,no
3200,1859.051514,17.974537,97.083069,no
0,2026.251343,21.35313,114.680275,no
50,2026.251343,21.35313,114.680275,no
100,2026.251343,21.35313,114.680275,no
150,2026.251343,21.35313,114.680275,no
200,2026.251343,21.35313,114.680275,no
250,2026.251343,21.35313,114.680275,no
300,2026.251343,21.35313,114.680275,no
350,2026.251343,21.35313,114.680275,no
400,2026.251343,21.35313,114.680275,no
450,2026.251343,21.35313,114.680275,no
500,2026.251343,21.35313,114.680275,no
550,2026.251343,21.35313,114.680275,no
600,2026.251343,21.35313,114.680275,no
650,2026.251343,21.35313,114.680275,no
700,2026.251343,21.35313,114.680275,no
750,2026.251343,21.35313,114.680275,no
800,2026.251343,21.35313,114.680275,no
850,2026.251343,21.35313,114.680275,no
900,2026.251343,21.35313,114.680275,no
950,2026.251343,21.35313,114.680275,no
1000,2026.251343,21.35313,114.680275,no
1050,2026.251343,21.35313,114.680275,no
1100,2026.251343,21.35313,114.680275,no
1150,2026.251343,21.35313,114.680275,no
1200,2026.251343,21.35313,114.680275,no
1250,2026.251343,21.35313,114.680275,no
1300,2026.251343,21.35313,114.680275,no
1350,2026.251343,21.35313,114.680275,no
1400,2026.251343,21.35313,114.680275,no
1450,2026.251343,21.35313,114.680275,no
1500,2026.251343,21.35313,114.680275,no
1550,2026.251343,21.35313,114.680275,no
1600,2026.251343,21.35313,114.680275,no
1650,2026.251343,21.35313,114.680275,no
1700,2026.251343,21.35313,114.680275,no
1750,2026.251343,21.35313,114.680275,no
1800,2026.251343,21.35313,114.680275,no
1850,2026.251343,21.35313,114.680275,si
1900,2026.251343,21.35313,114.680275,si
1950,2026.251343,21.35313,114.680275,si
2000,2026.251343,21.35313,114.680275,si
2050,2026.251343,21.35313,114.680275,si
2100,2026.251343,21.35313,114.680275,no
2150,2026.251343,21.35313,114.680275,no
2200,2026.251343,21.35313,114.680275,no
2250,2026.251343,21.35313,114.680275,no
2300,2026.251343,21.35313,114.680275,no
2350,2026.251343,21.35313,114.680275,no
2400,2026.251343,21.35313,114.680275,no
2450,2026.251343,21.35313,114.680275,no
2500,2026.251343,21.35313,114.680275,no
2550,2026.251343,21.35313,114.680275,no
2600,2026.251343,21.35313,114.680275,no
2650,2026.251343,21.35313,114.680275,no
2700,2026.251343,21.35313,114.680275,no
2750,2026.251343,21.35313,114.680275,no
2800,2026.251343,21.35313,114.680275,no
2850,2026.251343,21.35313,114.08725,no
2900,2026.251343,21.35313,114.680275,no
2950,2026.251343,21.35313,112.206772,no
3000,2026.251343,21.35313,112.597389,no
3050,2026.251343,21.35313,114.680275,no
3100,2026.251343,21.35313,114.680275,no
3150,2026.251343,21.35313,114.680275,no
3200,2026.251343,21.35313,114.680275,no
3250,2026.251343,21.35313,113.164528,no
3300,2026.251343,21.35313,112.583168,no
3350,2026.251343,21.35313,114.095299,no
3400,2026.251343,21.35313,114.680275,no
0,2373.503418,29.299126,107.460831,no
50,2373.503418,29.299126,107.460831,no
100,2373.503418,29.299126,107.460831,no
150,2373.503418,29.299126,107.460831,no
200,2373.503418,29.299126,107.460831,no
250,2373.503418,29.299126,107.460831,no
300,2373.503418,29.299126,107.460831,no
350,2373.503418,29.299126,107.460831,no
400,2373.503418,29.299126,107.460831,no
450,2373.503418,29.299126,107.460831,no
500,2373.503418,29.299126,107.460831,no
550,2373.503418,29.299126,107.460831,no
600,2373.503418,29.299126,107.460831,no
650,2373.503418,29.299126,107.460831,no
700,2373.503418,29.299126,107.460831,no
750,2373.503418,29.299126,107.460831,no
800,2373.503418,29.299126,107.460831,no
850,2373.503418,29.299126,107.460831,no
900,2373.503418,29.299126,107.460831,no
950,2373.503418,29.299126,107.460831,no
1000,2373.503418,29.299126,107.460831,no
1050,2373.503418,29.299126,107.460831,no
1100,2373.503418,29.299126,107.460831,no
1150,2373.503418,29.299126,107.460831,no
1200,2373.503418,29.299126,107.460831,no
1250,2373.503418,29.299126,107.460831,no
1300,2373.503418,29.299126,107.460831,no
1350,2373.503418,29.299126,107.460831,no
1400,2373.503418,29.299126,107.460831,no
1450,2373.503418,29.299126,107.460831,no
1500,2373.503418,29.299126,107.460831,si
1550,2373.503418,29.299126,107.460831,si
1600,2373.503418,29.299126,107.460831,si
1650,2373.503418,29.299126,107.460831,si
1700,2373.503418,29.299126,107.460831,no
1750,2373.503418,29.299126,107.460831,no
1800,2373.503418,29.299126,107.460831,no
1850,2373.503418,29.299126,107.460831,no
1900,2373.503418,29.299126,107.460831,no
1950,2373.503418,29.299126,107.460831,no
2000,2373.503418,29.299126,107.460831,no
2050,2373.503418,29.299126,107.460831,no
2100,2373.503418,29.299126,107.460831,no
2150,2373.503418,29.299126,107.460831,no
2200,2373.503418,29.299126,107.460831,no
2250,2373.503418,29.299126,107.460831,no
2300,2373.503418,29.299126,107.460831,no
2350,2373.503418,29.299126,107.460831,no
2400,2373.503418,29.299126,107.460831,no
2450,2373.503418,29.299126,107.460831,no
2500,2373.503418,29.299126,107.460831,no
2550,2373.503418,29.299126,107.460831,no
2600,2373.503418,29.299126,107.460831,no
2650,2373.503418,29.299126,107.460831,no
2700,2373.503418,29.299126,107.460831,no
2750,2373.503418,29.299126,107.460831,no
2800,2373.503418,29.299126,107.460831,no
2850,2373.503418,29.299126,107.460831,no
2900,2373.503418,29.299126,107.460831,no
2950,2373.503418,29.299126,107.460831,no
3000,2373.503418,29.299126,107.460831,no
3050,2373.503418,29.299126,107.460831,no
0,2508.832275,32.735443,102.144493,no
50,2508.832275,32.735443,102.144493,no
100,2508.832275,32.735443,102.144493,no
150,2508.832275,32.735443,102.144493,no
200,2508.832275,32.735443,102.144493,no
250,2508.832275,32.735443,102.144493,no
300,2508.832275,32.735443,102.144493,no
350,2508.832275,32.735443,102.144493,no
400,2508.832275,32.735443,102.144493,no
450,2508.832275,32.735443,102.144493,no
500,2508.832275,32.735443,102.144493,no
550,2508.832275,32.735443,102.144493,no
600,2508.832275,32.735443,102.144493,no
650,2508.832275,32.735443,102.144493,no
700,2508.832275,32.735443,102.144493,no
750,2508.832275,32.735443,102.144493,no
800,2508.832275,32.735443,102.144493,no
850,2508.832275,32.735443,102.144493,no
900,2508.832275,32.735443,102.144493,no
950,2508.832275,32.735443,102.144493,no
1000,2508.832275,32.735443,102.144493,no
1050,2508.832275,32.735443,102.144493,no
1100,2508.832275,32.735443,102.144493,no
1150,2508.832275,32.735443,102.144493,no
1200,2508.832275,32.735443,102.144493,no
1250,2508.832275,32.735443,102.144493,no
1300,2508.832275,32.735443,102.144493,no
1350,2508.832275,32.735443,102.144493,no
1400,2508.832275,32.735443,102.144493,si
1450,2508.832275,32.735443,102.144493,si
1500,2508.832275,32.735443,102.144493,si
1550,2508.832275,32.735443,102.144493,no
1600,2508.832275,32.735443,102.144493,no
1650,2508.832275,32.735443,102.144493,no
1700,2508.832275,32.735443,102.144493,no
1750,2508.832275,32.735443,102.144493,no
1800,2508.832275,32.735443,102.144493,no
1850,2508.832275,32.735443,102.144493,no
1900,2508.832275,32.735443,102.144493,no
1950,2508.832275,32.735443,102.144493,no
2000,2508.832275,32.735443,102.144493,no
2050,2508.832275,32.735443,102.144493,no
2100,2508.832275,32.735443,102.144493,no
2150,2508.832275,32.735443,102.144493,no
2200,2508.832275,32.735443,102.144493,no
2250,2508.832275,32.735443,102.144493,no
2300,2508.832275,32.735443,102.144493,no
2350,2508.832275,32.735443,102.144493,no
2400,2508.832275,32.735443,102.144493,no
2450,2508.832275,32.735443,102.144493,no
2500,2508.832275,32.735443,102.144493,no
2550,2508.832275,32.735443,102.144493,no
2600,2508.832275,32.735443,102.144493,no
2650,2508.832275,32.735443,102.144493,no
2700,2508.832275,32.735443,102.144493,no
2750,2508.832275,32.735443,102.144493,no
2800,2508.832275,32.735443,102.144493,no
2850,2508.832275,32.735443,102.144493,no
2900,2508.832275,32.735443,102.144493,no
2950,2508.832275,32.735443,102.144493,no
0,1573.563354,12.87785,99.87484,no
50,1573.563354,12.87785,99.87484,no
100,1573.563354,12.87785,99.87484,no
150,1573.563354,12.87785,99.87484,no
200,1573.563354,12.87785,99.87484,no
250,1573.563354,12.87785,99.87484,no
300,1573.563354,12.87785,99.87484,no
350,1573.563354,12.87785,99.87484,no
400,1573.563354,12.87785,99.87484,no
450,1573.563354,12.87785,99.87484,no
500,1573.563354,12.87785,99.87484,no
550,1573.563354,12.87785,99.87484,no
600,1573.563354,12.87785,99.87484,no
650,1573.563354,12.87785,99.87484,no
700,1573.563354,12.87785,99.87484,no
750,1573.563354,12.87785,99.87484,no
800,1573.563354,12.87785,99.87484,no
850,1573.563354,12.87785,99.87484,no
900,1573.563354,12.87785,99.87484,no
950,1573.563354,12.87785,99.87484,no
1000,1573.563354,12.87785,99.87484,no
1050,1573.563354,12.87785,99.87484,no
1100,1573.563354,12.87785,99.87484,no
1150,1573.563354,12.87785,99.87484,no
1200,1573.563354,12.87785,99.87484,no
1250,1573.563354,12.87785,99.87484,no
1300,1573.563354,12.87785,99.87484,no
1350,1573.563354,12.87785,99.87484,no
1400,1573.563354,12.87785,99.87484,no
1450,1573.563354,12.87785,99.87484,no
1500,1573.563354,12.87785,99.87484,no
1550,1573.563354,12.87785,99.87484,no
1600,1573.563354,12.87785,99.87484,no
1650,1573.563354,12.87785,99.87484,no
1700,1573.563354,12.87785,99.87484,no
1750,1573.563354,12.87785,99.87484,no
1800,1573.563354,12.87785,99.87484,no
1850,1573.563354,12.87785,99.87484,no
1900,1573.563354,12.87785,99.87484,no
1950,1573.563354,12.87785,99.87484,si
2000,1573.563354,12.87785,99.87484,si
2050,1573.563354,12.87785,99.87484,si
2100,1573.563354,12.87785,99.87484,si
2150,1573.563354,12.87785,99.87484,si
2200,1573.563354,12.87785,99.87484,si
2250,1573.563354,12.87785,99.87484,no
2300,1573.563354,12.87785,99.87484,no
2350,1573.563354,12.87785,99.87484,no
2400,1573.563354,12.87785,99.87484,no
2450,1573.563354,12.87785,99.87484,no
2500,1573.563354,12.87785,99.87484,no
2550,1573.563354,12.87785,99.87484,no
2600,1573.563354,12.87785,99.87484,no
2650,1573.563354,12.87785,96.08152,no
2700,1573.563354,12.87785,96.596329,no
2750,1573.563354,12.87785,96.405212,no
2800,1573.563354,12.87785,97.063103,no
2850,1573.563354,12.87785,97.157471,no
2900,1573.563354,12.87785,95.555382,no
2950,1573.563354,12.87785,93.359474,no
3000,1573.563354,12.87785,93.894066,no
3050,1573.563354,12.87785,94.857727,no
3100,1573.563354,12.87785,94.388428,no
3150,1573.563354,12.87785,91.886246,no
3200,1573.563354,12.87785,93.738686,no
3250,1573.563354,12.87785,98.576431,no
3300,1573.563354,12.87785,96.731346,no
3350,1573.563354,12.87785,90.776573,no
3400,1573.563354,12.87785,86.90036,no
3450,1573.563354,12.87785,86.848869,no
3500,1573.563354,12.87785,95.819046,no
0,2678.773438,37.32045,54.900089,no
50,2678.773438,37.32045,64.353714,no
100,2678.773438,37.32045,64.353714,no
150,2678.773438,37.32045,64.353714,no
200,2678.773438,37.32045,64.353714,no
250,2678.773438,37.32045,64.353714,no
300,2678.773438,37.32045,64.353714,no
350,2678.773438,37.32045,64.353714,no
400,2678.773438,37.32045,64.353714,no
450,2678.773438,37.32045,64.353714,no
500,2678.773438,37.32045,64.353714,no
550,2678.773438,37.32045,64.353714,no
600,2678.773438,37.32045,64.353714,no
650,2678.773438,37.32045,64.353714,no
700,2678.773438,37.32045,64.353714,no
750,2678.773438,37.32045,64.353714,no
800,2678.773438,37.32045,64.353714,si
850,2678.773438,37.32045,64.353714,si
900,2678.773438,37.32045,64.353714,si
950,2678.773438,37.32045,64.353714,si
1000,2678.773438,37.32045,64.353714,no
1050,2678.773438,37.32045,64.353714,no
1100,2678.773438,37.32045,64.353714,no
1150,2678.773438,37.32045,64.353714,no
1200,2678.773438,37.32045,64.353714,no
1250,2678.773438,37.32045,64.353714,no
1300,2678.773438,37.32045,64.353714,no
