@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric
@attribute llegaAPlataforma {no,si}

@data
3900,1216.551025,7.69725,120.14502,no
3950,1216.551025,7.69725,109.298347,no
4000,1216.551025,7.69725,106.541092,no
4050,1216.551025,7.69725,120.764709,no
4100,1216.551025,7.69725,119.688881,no
4150,1248.494873,8.106782,104.954277,no
4200,1216.551025,7.69725,120.764709,no
4250,1216.551025,7.69725,118.770775,no
4300,1216.551025,7.69725,112.984306,no
4350,1216.551025,7.69725,118.085068,no
4400,1216.551025,7.69725,119.090034,no
4450,1216.551025,7.69725,111.865593,no
4500,1216.551025,7.69725,116.223854,no
4550,1425.372925,10.566519,96.814812,no
0,1698.500244,15.003969,54.68465,no
50,1698.500244,15.003969,60.545521,no
100,1698.500244,15.003969,60.545521,no
150,1698.500244,15.003969,60.545521,no
200,1698.500244,15.003969,60.545521,no
250,1698.500244,15.003969,60.545521,no
300,1698.500244,15.003969,60.545521,no
350,1698.500244,15.003969,60.545521,no
400,1698.500244,15.003969,60.545521,no
450,1698.500244,15.003969,60.545521,no
500,1698.500244,15.003969,60.545521,no
550,1698.500244,15.003969,60.545521,no
600,1698.500244,15.003969,60.545521,no
650,1698.500244,15.003969,60.545521,no
700,1698.500244,15.003969,60.545521,no
750,1698.500244,15.003969,60.545521,no
800,1698.500244,15.003969,60.545521,no
850,1698.500244,15.003969,60.545521,no
900,1698.500244,15.003969,60.545521,no
950,1698.500244,15.003969,60.545521,no
1000,1698.500244,15.003969,60.545521,no
1050,1698.500244,15.003969,60.545521,si
1100,1698.500244,15.003969,60.545521,si
1150,1698.500244,15.003969,60.545521,si
1200,1698.500244,15.003969,60.545521,si
1250,1698.500244,15.003969,60.545521,si
1300,1698.500244,15.003969,60.545521,si
1350,1698.500244,15.003969,60.545521,no
1400,1698.500244,15.003969,60.545521,no
1450,1698.500244,15.003969,60.545521,no
1500,1698.500244,15.003969,60.545521,no
1550,1698.500244,15.003969,60.545521,no
1600,1698.500244,15.003969,60.545521,no
1650,1698.500244,15.003969,60.545521,no
1700,1698.500244,15.003969,60.545521,no
1750,1698.500244,15.003969,60.545521,no
1800,1698.500244,15.003969,60.545521,no
1850,1698.500244,15.003969,60.545521,no
1900,1698.500244,15.003969,60.545521,no
1950,1698.500244,15.003969,60.545521,no
2000,1698.500244,15.003969,60.545521,no
2050,1698.500244,15.003969,60.545521,no
2100,1698.500244,15.003969,60.545521,no
2150,1698.500244,15.003969,60.545521,no
2200,1698.500244,15.003969,60.545521,no
2250,1698.500244,15.003969,60.545521,no
2300,1698.500244,15.003969,60.545521,no
2350,1698.500244,15.003969,60.545521,no
2400,1698.500244,15.003969,60.545521,no
2450,1698.500244,15.003969,60.545521,no
2500,1698.500244,15.003969,59.890408,no
2550,1698.500244,15.003969,60.545521,no
2600,1698.500244,15.003969,58.813255,no
0,2676.225098,37.249481,87.630928,no
50,2676.225098,37.249481,89.4123,no
100,2676.225098,37.249481,89.4123,no
150,2676.225098,37.249481,89.4123,no
200,2676.225098,37.249481,89.4123,no
250,2676.225098,37.249481,89.4123,no
300,2676.225098,37.249481,89.4123,no
350,2676.225098,37.249481,89.4123,no
400,2676.225098,37.249481,89.4123,no
450,2676.225098,37.249481,89.4123,no
500,2676.225098,37.249481,89.4123,no
550,2676.225098,37.249481,89.4123,no
600,2676.225098,37.249481,89.4123,no
650,2676.225098,37.249481,89.4123,no
700,2676.225098,37.249481,89.4123,no
750,2676.225098,37.249481,89.4123,no
800,2676.225098,37.249481,89.4123,no
850,2676.225098,37.249481,89.4123,no
900,2676.225098,37.249481,89.4123,no
950,2676.225098,37.249481,89.4123,no
1000,2676.225098,37.249481,89.4123,no
1050,2676.225098,37.249481,89.4123,no
1100,2676.225098,37.249481,89.4123,no
1150,2676.225098,37.249481,89.4123,si
1200,2676.225098,37.249481,89.4123,si
1250,2676.225098,37.249481,89.4123,si
1300,2676.225098,37.249481,89.4123,no
1350,2676.225098,37.249481,89.4123,no
1400,2676.225098,37.249481,89.4123,no
1450,2676.225098,37.249481,89.4123,no
1500,2676.225098,37.249481,89.4123,no
1550,2676.225098,37.249481,89.4123,no
1600,2676.225098,37.249481,89.4123,no
1650,2676.225098,37.249481,89.4123,no
1700,2676.225098,37.249481,89.4123,no
1750,2676.225098,37.249481,89.4123,no
1800,2676.225098,37.249481,89.4123,no
1850,2676.225098,37.249481,89.4123,no
1900,2676.225098,37.249481,89.4123,no
1950,2676.225098,37.249481,89.4123,no
2000,2676.225098,37.249481,89.4123,no
2050,2676.225098,37.249481,89.4123,no
2100,2676.225098,37.249481,89.4123,no
2150,2676.225098,37.249481,89.4123,no
2200,2676.225098,37.249481,89.4123,no
2250,2676.225098,37.249481,89.4123,no
2300,2676.225098,37.249481,89.4123,no
2350,2676.225098,37.249481,89.4123,no
2400,2676.225098,37.249481,89.4123,no
2450,2676.225098,37.249481,89.4123,no
2500,2676.225098,37.249481,89.4123,no
2550,2676.225098,37.249481,89.4123,no
2600,2676.225098,37.249481,89.4123,no
2650,2676.225098,37.249481,89.4123,no
2700,2676.225098,37.249481,89.4123,no
0,1807.982422,17.000561,114.773926,no
50,1807.982422,17.000561,114.773926,no
100,1807.982422,17.000561,114.773926,no
150,1807.982422,17.000561,114.773926,no
200,1807.982422,17.000561,114.773926,no
250,1807.982422,17.000561,114.773926,no
300,1807.982422,17.000561,114.773926,no
350,1807.982422,17.000561,114.773926,no
400,1807.982422,17.000561,114.773926,no
450,1807.982422,17.000561,114.773926,no
500,1807.982422,17.000561,114.773926,no
550,1807.982422,17.000561,114.773926,no
600,1807.982422,17.000561,114.773926,no
650,1807.982422,17.000561,114.773926,no
700,1807.982422,17.000561,114.773926,no
750,1807.982422,17.000561,114.773926,no
800,1807.982422,17.000561,114.773926,no
850,1807.982422,17.000561,114.773926,no
900,1807.982422,17.000561,114.773926,no
950,1807.982422,17.000561,114.773926,no
1000,1807.982422,17.000561,114.773926,no
1050,1807.982422,17.000561,114.773926,no
1100,1807.982422,17.000561,114.773926,no
1150,1807.982422,17.000561,114.773926,no
1200,1807.982422,17.000561,114.773926,no
1250,1807.982422,17.000561,114.773926,no
1300,1807.982422,17.000561,114.773926,no
1350,1807.982422,17.000561,114.773926,no
1400,1807.982422,17.000561,114.773926,no
1450,1807.982422,17.000561,114.773926,no
1500,1807.982422,17.000561,114.773926,no
1550,1807.982422,17.000561,114.773926,no
1600,1807.982422,17.000561,114.773926,no
1650,1807.982422,17.000561,114.773926,no
1700,1807.982422,17.000561,114.773926,no
1750,1807.982422,17.000561,114.773926,no
1800,1807.982422,17.000561,114.773926,no
1850,1807.982422,17.000561,114.773926,no
1900,1807.982422,17.000561,114.773926,no
1950,1807.982422,17.000561,114.773926,no
2000,1807.982422,17.000561,114.773926,no
2050,1807.982422,17.000561,114.773926,si
2100,1807.982422,17.000561,114.773926,si
2150,1807.982422,17.000561,114.773926,si
2200,1807.982422,17.000561,114.773926,si
2250,1807.982422,17.000561,114.773926,si
2300,1807.982422,17.000561,114.773926,no
2350,1807.982422,17.000561,114.773926,no
2400,1807.982422,17.000561,114.773926,no
2450,1807.982422,17.000561,114.773926,no
2500,1807.982422,17.000561,114.773926,no
2550,1807.982422,17.000561,114.773926,no
2600,1807.982422,17.000561,113.043602,no
2650,1807.982422,17.000561,114.773926,no
2700,1807.982422,17.000561,111.902023,no
2750,1807.982422,17.000561,114.773926,no
2800,1807.982422,17.000561,113.163628,no
2850,1807.982422,17.000561,113.680992,no
2900,1807.982422,17.000561,114.773926,no
2950,1807.982422,17.000561,114.773926,no
3000,1807.982422,17.000561,114.773926,no
3050,1807.982422,17.000561,114.773926,no
3100,1807.982422,17.000561,113.363014,no
3150,1807.982422,17.000561,108.364159,no
3200,1807.982422,17.000561,113.997726,no
3250,1807.982422,17.000561,108.303886,no
3300,1807.982422,17.000561,114.773926,no
3350,1807.982422,17.000561,111.677094,no
3400,1807.982422,17.000561,114.773926,no
3450,1807.982422,17.000561,104.146538,no
3500,1807.982422,17.000561,106.158859,no
3550,1807.982422,17.000561,102.929482,no
3600,1807.982422,17.000561,112.222816,no
0,2450.599854,31.233429,68.962708,no
50,2450.599854,31.233429,73.343307,no
100,2450.599854,31.233429,73.343307,no
150,2450.599854,31.233429,73.343307,no
200,2450.599854,31.233429,73.343307,no
250,2450.599854,31.233429,73.343307,no
300,2450.599854,31.233429,73.343307,no
350,2450.599854,31.233429,73.343307,no
400,2450.599854,31.233429,73.343307,no
450,2450.599854,31.233429,73.343307,no
500,2450.599854,31.233429,73.343307,no
550,2450.599854,31.233429,73.343307,no
600,2450.599854,31.233429,73.343307,no
650,2450.599854,31.233429,73.343307,no
700,2450.599854,31.233429,73.343307,no
750,2450.599854,31.233429,73.343307,no
800,2450.599854,31.233429,73.343307,no
850,2450.599854,31.233429,73.343307,no
900,2450.599854,31.233429,73.343307,no
950,2450.599854,31.233429,73.343307,no
1000,2450.599854,31.233429,73.343307,si
1050,2450.599854,31.233429,73.343307,si
1100,2450.599854,31.233429,73.343307,si
1150,2450.599854,31.233429,73.343307,si
1200,2450.599854,31.233429,73.343307,no
1250,2450.599854,31.233429,73.343307,no
1300,2450.599854,31.233429,73.343307,no
1350,2450.599854,31.233429,73.343307,no
1400,2450.599854,31.233429,73.343307,no
1450,2450.599854,31.233429,73.343307,no
1500,2450.599854,31.233429,73.343307,no
1550,2450.599854,31.233429,73.343307,no
1600,2450.599854,31.233429,73.343307,no
1650,2450.599854,31.233429,73.343307,no
1700,2450.599854,31.233429,73.343307,no
1750,2450.599854,31.233429,73.343307,no
1800,2450.599854,31.233429,73.343307,no
1850,2450.599854,31.233429,73.343307,no
1900,2450.599854,31.233429,73.343307,no
1950,2450.599854,31.233429,73.343307,no
2000,2450.599854,31.233429,73.343307,no
2050,2450.599854,31.233429,73.343307,no
2100,2450.599854,31.233429,73.343307,no
2150,2450.599854,31.233429,73.343307,no
2200,2450.599854,31.233429,73.343307,no
2250,2450.599854,31.233429,73.343307,no
2300,2450.599854,31.233429,73.343307,no
2350,2450.599854,31.233429,73.343307,no
2400,2450.599854,31.233429,73.343307,no
2450,2450.599854,31.233429,73.343307,no
2500,2450.599854,31.233429,73.343307,no
2550,2450.599854,31.233429,73.343307,no
0,2379.720215,29.452805,131.989609,no
50,2379.720215,29.452805,131.989609,no
100,2379.720215,29.452805,131.989609,no
150,2379.720215,29.452805,131.989609,no
200,2379.720215,29.452805,131.989609,no
250,2379.720215,29.452805,131.989609,no
300,2379.720215,29.452805,131.989609,no
350,2379.720215,29.452805,131.989609,no
400,2379.720215,29.452805,131.989609,no
450,2379.720215,29.452805,131.989609,no
500,2379.720215,29.452805,131.989609,no
550,2379.720215,29.452805,131.989609,no
600,2379.720215,29.452805,131.989609,no
650,2379.720215,29.452805,131.989609,no
700,2379.720215,29.452805,131.989609,no
750,2379.720215,29.452805,131.989609,no
800,2379.720215,29.452805,131.989609,no
850,2379.720215,29.452805,131.989609,no
900,2379.720215,29.452805,131.989609,no
950,2379.720215,29.452805,131.989609,no
1000,2379.720215,29.452805,131.989609,no
1050,2379.720215,29.452805,131.989609,no
1100,2379.720215,29.452805,131.989609,no
1150,2379.720215,29.452805,131.989609,no
1200,2379.720215,29.452805,131.989609,no
1250,2379.720215,29.452805,131.989609,no
1300,2379.720215,29.452805,131.989609,no
1350,2379.720215,29.452805,131.989609,no
1400,2379.720215,29.452805,131.989609,no
1450,2379.720215,29.452805,131.989609,no
1500,2379.720215,29.452805,131.989609,no
1550,2379.720215,29.452805,131.989609,no
1600,2379.720215,29.452805,131.989609,no
1650,2379.720215,29.452805,131.989609,no
1700,2379.720215,29.452805,131.989609,no
1750,2379.720215,29.452805,131.989609,no
1800,2379.720215,29.452805,131.989609,no
1850,2379.720215,29.452805,131.989609,no
1900,2379.720215,29.452805,131.989609,si
1950,2379.720215,29.452805,131.989609,si
2000,2379.720215,29.452805,131.989609,si
2050,2379.720215,29.452805,131.989609,si
2100,2379.720215,29.452805,131.989609,no
2150,2379.720215,29.452805,131.989609,no
2200,2379.720215,29.452805,131.989609,no
2250,2379.720215,29.452805,131.989609,no
2300,2379.720215,29.452805,131.989609,no
2350,2379.720215,29.452805,131.989609,no
2400,2379.720215,29.452805,131.989609,no
2450,2379.720215,29.452805,131.989609,no
2500,2379.720215,29.452805,131.989609,no
2550,2379.720215,29.452805,131.989609,no
2600,2379.720215,29.452805,131.989609,no
2650,2379.720215,29.452805,131.989609,no
2700,2379.720215,29.452805,131.989609,no
2750,2379.720215,29.452805,131.989609,no
2800,2379.720215,29.452805,131.989609,no
2850,2379.720215,29.452805,131.989609,no
2900,2379.720215,29.452805,131.989609,no
2950,2379.720215,29.452805,131.989609,no
3000,2379.720215,29.452805,131.989609,no
3050,2379.720215,29.452805,131.989609,no
3100,2379.720215,29.452805,131.989609,no
3150,2379.720215,29.452805,131.989609,no
3200,2379.720215,29.452805,131.989609,no
3250,2379.720215,29.452805,131.206863,no
3300,2379.720215,29.452805,129.411301,no
3350,2379.720215,29.452805,131.989609,no
3400,2379.720215,29.452805,129.912796,no
3450,2379.720215,29.452805,128.917511,no
0,1647.23999,14.112003,82.111427,no
50,1647.23999,14.112003,82.111427,no
100,1647.23999,14.112003,82.111427,no
150,1647.23999,14.112003,82.111427,no
200,1647.23999,14.112003,82.111427,no
250,1647.23999,14.112003,82.111427,no
300,1647.23999,14.112003,82.111427,no
350,1647.23999,14.112003,82.111427,no
400,1647.23999,14.112003,82.111427,no
450,1647.23999,14.112003,82.111427,no
500,1647.23999,14.112003,82.111427,no
550,1647.23999,14.112003,82.111427,no
600,1647.23999,14.112003,82.111427,no
650,1647.23999,14.112003,82.111427,no
700,1647.23999,14.112003,82.111427,no
750,1647.23999,14.112003,82.111427,no
800,1647.23999,14.112003,82.111427,no
850,1647.23999,14.112003,82.111427,no
900,1647.23999,14.112003,82.111427,no
950,1647.23999,14.112003,82.111427,no
1000,1647.23999,14.112003,82.111427,no
1050,1647.23999,14.112003,82.111427,no
1100,1647.23999,14.112003,82.111427,no
1150,1647.23999,14.112003,82.111427,no
1200,1647.23999,14.112003,82.111427,no
1250,1647.23999,14.112003,82.111427,no
1300,1647.23999,14.112003,82.111427,no
1350,1647.23999,14.112003,82.111427,no
1400,1647.23999,14.112003,82.111427,no
1450,1647.23999,14.112003,82.111427,no
1500,1647.23999,14.112003,82.111427,no
1550,1647.23999,14.112003,82.111427,si
1600,1647.23999,14.112003,82.111427,si
1650,1647.23999,14.112003,82.111427,si
1700,1647.23999,14.112003,82.111427,si
1750,1647.23999,14.112003,82.111427,si
1800,1647.23999,14.112003,82.111427,no
1850,1647.23999,14.112003,82.111427,no
1900,1647.23999,14.112003,82.111427,no
1950,1647.23999,14.112003,82.111427,no
2000,1647.23999,14.112003,82.111427,no
2050,1647.23999,14.112003,82.111427,no
2100,1647.23999,14.112003,82.111427,no
2150,1647.23999,14.112003,82.111427,no
2200,1647.23999,14.112003,82.111427,no
2250,1647.23999,14.112003,82.111427,no
2300,1647.23999,14.112003,82.111427,no
2350,1647.23999,14.112003,82.111427,no
2400,1647.23999,14.112003,82.111427,no
2450,1647.23999,14.112003,81.480103,no
2500,1647.23999,14.112003,82.111427,no
2550,1647.23999,14.112003,82.111427,no
2600,1647.23999,14.112003,80.624596,no
2650,1647.23999,14.112003,82.111427,no
2700,1647.23999,14.112003,80.525436,no
2750,1647.23999,14.112003,82.111427,no
2800,1647.23999,14.112003,82.111427,no
2850,1647.23999,14.112003,82.111427,no
2900,1647.23999,14.112003,82.111427,no
2950,1647.23999,14.112003,79.322235,no
3000,1647.23999,14.112003,78.576118,no
3050,1647.23999,14.112003,76.109802,no
3100,1647.23999,14.112003,76.216042,no
0,890.261963,4.122025,124.214729,no
50,890.261963,4.122025,128.145081,no
100,890.261963,4.122025,128.145081,no
150,890.261963,4.122025,128.145081,no
200,890.261963,4.122025,128.145081,no
250,890.261963,4.122025,128.145081,no
300,890.261963,4.122025,128.145081,no
350,890.261963,4.122025,128.145081,no
400,890.261963,4.122025,128.145081,no
450,890.261963,4.122025,128.145081,no
500,890.261963,4.122025,125.81311,no
550,890.261963,4.122025,128.145081,no
600,890.261963,4.122025,128.145081,no
650,890.261963,4.122025,128.145081,no
700,890.261963,4.122025,128.145081,no
750,890.261963,4.122025,128.145081,no
800,890.261963,4.122025,128.145081,no
850,890.261963,4.122025,128.145081,no
900,890.261963,4.122025,128.145081,no
950,890.261963,4.122025,128.145081,no
1000,890.261963,4.122025,128.145081,no
1050,890.261963,4.122025,128.145081,no
1100,890.261963,4.122025,128.145081,no
1150,890.261963,4.122025,128.145081,no
1200,890.261963,4.122025,128.145081,no
1250,890.261963,4.122025,128.145081,no
1300,890.261963,4.122025,128.145081,no
1350,890.261963,4.122025,128.145081,no
1400,890.261963,4.122025,128.145081,no
1450,890.261963,4.122025,128.145081,no
1500,890.261963,4.122025,128.145081,no
1550,890.261963,4.122025,128.145081,no
1600,890.261963,4.122025,128.145081,no
1650,890.261963,4.122025,126.832001,no
1700,890.261963,4.122025,128.145081,no
1750,890.261963,4.122025,128.145081,no
1800,890.261963,4.122025,128.145081,no
1850,890.261963,4.122025,128.145081,no
1900,890.261963,4.122025,125.821365,no
1950,890.261963,4.122025,128.145081,no
2000,890.261963,4.122025,128.145081,no
2050,890.261963,4.122025,128.047089,no
2100,890.261963,4.122025,128.145081,no
2150,890.261963,4.122025,128.145081,no
2200,890.261963,4.122025,128.145081,no
2250,890.261963,4.122025,122.626213,no
2300,890.261963,4.122025,128.145081,no
2350,890.261963,4.122025,123.031715,no
2400,890.261963,4.122025,121.508423,no
2450,890.261963,4.122025,128.145081,no
2500,890.261963,4.122025,128.145081,no
2550,890.261963,4.122025,126.835968,no
2600,890.261963,4.122025,117.83326,no
2650,890.261963,4.122025,128.145081,no
2700,890.261963,4.122025,114.214806,no
2750,890.261963,4.122025,113.816254,no
2800,890.261963,4.122025,123.425354,no
2850,966.912781,4.862387,111.18988,no
2900,1619.643433,13.643122,97.254021,no
2950,890.261963,4.122025,118.955139,no
3000,1100.42749,6.29793,107.475174,no
3050,890.261963,4.122025,127.306572,no
3100,890.261963,4.122025,120.774132,no
3150,1123.527222,6.565111,107.369484,no
3200,890.261963,4.122025,123.446167,no
3250,890.261963,4.122025,128.145081,no
3300,890.261963,4.122025,121.028816,no
3350,890.261963,4.122025,120.130241,no
3400,890.261963,4.122025,128.095795,no
3450,890.261902,4.122024,124.163696,no
3500,890.261963,4.122025,128.145081,no
3550,890.261963,4.122025,124.134979,no
3600,1620.770996,13.662123,102.790535,no
3650,890.261963,4.122025,128.145081,no
3700,890.261963,4.122025,122.848694,no
3750,890.261963,4.122025,128.145081,no
3800,890.261963,4.122025,128.145081,no
3850,890.261963,4.122025,128.145081,no
3900,890.261963,4.122025,128.145081,no
3950,890.261963,4.122025,128.145081,no
4000,890.261963,4.122025,128.145081,no
4050,890.261963,4.122025,128.145081,no
4100,890.261963,4.122025,128.145081,no
4150,890.261963,4.122025,128.145081,no
4200,890.261963,4.122025,128.145081,no
4250,890.261963,4.122025,128.145081,no
4300,890.261963,4.122025,128.145081,si
4350,890.261963,4.122025,128.145081,si
4400,890.261963,4.122025,128.145081,si
4450,890.261963,4.122025,128.145081,si
4500,890.261963,4.122025,128.145081,si
4550,890.261963,4.122025,128.145081,si
4600,890.261963,4.122025,128.145081,si
4650,890.261963,4.122025,128.145081,si
4700,890.261963,4.122025,128.145081,si
4750,890.261963,4.122025,128.145081,no
4800,890.261963,4.122025,128.145081,no
4850,890.261963,4.122025,128.145081,no
