@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric

@data
1400,2824.401367,41.488503,0.228149
1804,1914.388184,19.060526,0.225922
475,2730.27002,38.769135,0.101074
673,2522.544189,33.094242,0.101166
355,1676.435303,14.616673,0.040436
528,2505.474854,32.647881,0.079102
1812,1883.071289,18.442017,0.223816
1141,2943.344727,45.056473,0.223053
1626,1875.530151,18.294603,0.201813
1836,2529.555908,33.278477,0.281525
363,2168.815186,24.463579,0.049255
1950,2950.494873,45.275642,0.32785
1702,2704.414795,38.038338,0.269836
269,1752.404785,15.971428,0.031952
866,2925.279297,44.505074,0.144684
1290,3059.233154,48.674339,0.221069
1970,3008.582764,47.075928,0.333405
517,2315.917725,27.894661,0.073456
1486,2499.53418,32.49324,0.222382
1134,2877.570801,43.065247,0.18689
1599,2482.144287,32.042694,0.239349
1409,2857.785645,42.475075,0.231812
682,2997.889893,46.74189,0.115814
1365,2739.373779,39.028107,0.216705
923,2567.812744,34.292698,0.14151
1361,2213.767578,25.488186,0.187714
55,2491.390625,32.28186,0.009399
1873,1665.164429,14.420794,0.215454
1453,2385.137695,29.587063,0.253754
607,2555.568359,33.966423,0.092102
1646,2507.925781,32.711784,0.246613
1656,2987.034912,46.404015,0.279022
1370,2937.914307,44.890366,0.229309
997,3087.582031,49.580612,0.173157
334,2406.334961,30.115288,0.049286
794,1649.425415,14.149475,0.090637
1372,3039.125488,48.036583,0.234375
1325,2233.033691,25.933758,0.183289
364,2877.477783,43.062462,0.060364
870,2729.524902,38.747978,0.137939
1150,3032.509033,47.827652,0.196503
779,2201.602051,25.20882,0.106842
395,1784.746948,16.566402,0.047058
38,2472.670166,31.798546,0.009277
685,2007.766968,20.965319,0.08844
1039,3027.012207,47.654427,0.177002
777,2105.805176,23.062761,0.103241
1777,1727.178711,15.514915,0.209198
1951,2868.873047,42.805305,0.355133
1983,2005.944946,20.927288,0.257538
912,2535.487061,33.434723,0.170166
33,2119.693848,23.367979,0.006195
1055,2902.567871,43.816704,0.174194
1421,2278.526855,27.001209,0.199524
662,2972.321289,45.947975,0.1138
536,2317.577637,27.934666,0.076538
1972,2095.122803,22.829369,0.261627
1898,2613.76709,35.531105,0.324188
1971,2912.596924,44.120018,0.334839
1676,2672.343506,37.141499,0.262146
337,2465.052979,31.602932,0.05014
1784,2518.997803,33.001255,0.268677
827,1790.89978,16.680822,0.098694
1412,2533.801758,33.390289,0.214264
1796,1841.79248,17.642345,0.21875
1544,2946.921387,45.166039,0.286743
857,2602.606689,35.228321,0.13205
1772,2334.278564,28.338726,0.254364
2,3008.696777,47.079491,0
1477,2650.053711,36.524498,0.230774
546,2785.827148,40.362984,0.088379
1013,1897.268066,18.721142,0.126068
1461,2723.459961,38.575974,0.232727
1713,2507.753174,32.707287,0.256744
81,2489.686523,32.23772,0.009369
1960,2500.343506,32.514286,0.293396
311,2887.364014,43.358871,0.051178
1737,2567.243896,34.277496,0.265167
193,2945.692139,45.128372,0.032654
704,2427.921631,30.658024,0.103516
1969,2361.518311,29.003979,0.28479
1169,2689.250977,37.612961,0.188934
1759,2890.208252,43.444336,0.290863
1744,3076.33252,49.219986,0.301056
318,2284.811279,27.150356,0.045319
1410,3047.954834,48.316109,0.240906
1339,1687.633911,14.812603,0.154602
872,2993.512207,46.605484,0.148621
1011,2774.359131,40.031349,0.162323
1219,2308.803711,27.723557,0.172791
821,1766.998657,16.238554,0.097321
607,2703.229736,38.005013,0.09552
327,2561.96167,34.136593,0.050476
18,1812.314941,17.082138,0
366,2139.822021,23.813883,0.049133
1005,3003.569092,46.919151,0.17157
45,2426.164551,30.61367,0.009125
1438,2845.527588,42.111481,0.235291
1161,2795.908691,40.65564,0.187927
1355,2624.781494,35.831188,0.209625
920,2571.788818,34.398979,0.140289
1401,2927.27417,44.565796,0.23288
217,2495.475586,32.387806,0.032623
353,2577.724365,34.557941,0.053497
571,2807.974854,41.007317,0.092926
341,2445.902344,31.113808,0.050201
1539,2506.639648,32.678249,0.230347
1825,3000.240967,46.815231,0.308899
1259,2762.158203,39.680031,0.202179
1550,2279.385986,27.021572,0.219269
1455,2530.644043,33.307114,0.220245
345,2341.220215,28.507519,0.049652
478,2280.251953,27.042107,0.067322
607,2346.395508,28.63369,0.087463
104,2010.233276,21.016861,0.015656
1754,1961.503906,20.010284,0.222809
1996,1827.87793,17.376778,0.2547
623,2302.656006,27.576111,0.150421
1188,2367.72998,29.156757,0.171539
1619,1933.456787,19.442129,0.204346
1268,3069.437744,48.999603,0.21817
567,2851.770508,42.296463,0.092651
1504,2847.250732,42.162498,0.246094
1044,2540.477295,33.56646,0.157532
849,1683.479492,14.739765,0.098358
1670,2338.689941,28.445934,0.238953
1220,2228.495605,25.828457,0.16861
817,2541.451416,33.592209,0.123505
1658,2640.679443,36.266552,0.258514
1415,2594.64502,35.013119,0.217682
1492,1676.869141,14.624237,0.171051
280,1737.390259,15.698915,0.0336
662,2570.023926,34.351776,0.100708
502,3036.899414,47.966248,0.086121
1779,2549.254883,33.798813,0.27005
1276,1648.315308,14.130432,0.144623
1939,2381.284912,29.49155,0.281616
1638,1792.976196,16.719524,0.199432
1394,2498.206055,32.458725,0.222504
1828,2038.051758,21.602566,0.238068
1672,2182.025391,24.762505,0.24707
383,2658.3479,36.753483,0.063141
183,2427.272705,30.64164,0.027466
562,1668.179321,14.473061,0.06427
60,2104.517578,23.034561,0.008179
1232,2844.093018,42.069031,0.200653
1273,2584.063965,34.72813,0.195251
519,2532.777832,33.363304,0.078369
1465,2140.547607,23.830036,0.198273
300,2646.888428,36.437298,0.046295
1580,2090.102295,22.720085,0.209076
14,2529.125,33.267143,0
1003,2127.657715,23.543898,0.134338
297,1822.301758,17.270922,0.036041
1601,1786.761475,16.603821,0.191376
1188,3045.859131,48.249687,0.210754
1188,2953.486816,45.367512,0.19986
1213,1853.357788,17.864605,0.148315
8,1952.775757,19.8326,0
726,2903.354736,43.840462,0.1203
544,2242.364014,26.150932,0.076294
599,2046.139404,21.774355,0.078552
1715,2658.524902,36.758381,0.267517
1784,2896.657227,43.638428,0.295654
31,1894.895752,18.674353,0.004272
1673,1943.09729,19.636497,0.213257
206,2114.426758,23.251993,0.027313
829,1960.404175,19.98785,0.105896
462,2709.691406,38.186913,0.072693
643,2957.574463,45.493179,0.107788
172,2101.39917,22.966351,0.023804
450,1921.135132,19.195118,0.056702
1855,2131.230957,23.623047,0.250946
1106,2995.791016,46.676468,0.199951
898,2382.974609,29.533421,0.130035
928,2522.305176,33.087978,0.139771
419,2687.804443,37.57251,0.066437
1637,2508.782959,32.73415,0.245758
1311,2657.693604,36.735397,0.204437
1178,2588.20166,34.839432,0.181183
1711,3098.019287,49.916389,0.297211
188,2745.089355,39.191135,0.030487
5,2865.293701,42.698551,0
1896,3035.6604,47.927116,0.323181
254,2997.223633,46.721115,0.042908
1565,1725.590576,15.486399,0.184235
1414,2383.475098,29.54583,0.210266
1402,2562.15332,34.141705,0.214233
1804,2884.394531,43.26973,0.297333
1546,2316.987793,27.920452,0.219849
121,2032.400513,21.482929,0.015991
1996,2066.398193,22.207666,0.26413
681,2845.436279,42.10878,0.14743
539,2470.531006,31.743557,0.080902
1848,2746.34668,39.227051,0.294983
1935,1642.210449,14.025959,0.219116
506,2445.046875,31.092041,0.128876
1769,2913.530762,44.148315,0.293945
1130,2658.160889,36.748318,0.176208
828,2045.341919,21.757385,0.108307
394,2874.096436,42.961319,0.064911
722,2444.547363,31.079342,0.106079
1678,2688.054932,37.579514,0.263123
1751,2217.604492,25.576618,0.24292
155,1749.698364,15.922134,0.018555
434,3067.826172,48.948166,0.075165
848,2621.898193,35.75251,0.131317
1947,3001.602295,46.857727,0.329529
1674,1769.583496,16.286097,0.199402
1816,2780.207031,40.200287,0.30426
245,2321.509766,28.029537,0.03476
168,2231.640625,25.901409,0.023834
1210,2625.194824,35.84248,0.187103
42,2698.876221,37.88269,0.009979
1177,1649.638306,14.153126,0.136047
34,2247.847168,26.278976,0.007111
1184,2477.274414,31.917076,0.17627
1135,2285.660156,27.170536,0.159882
1288,2150.983887,24.062967,0.176147
1885,2867.14624,42.753792,0.309998
1217,2026.799316,21.364681,0.158325
1575,2847.574219,42.172073,0.25769
1426,2242.381348,26.151333,0.197693
316,3033.94458,47.872948,0.053864
1388,1730.625488,15.576902,0.163452
561,2486.154541,32.146317,0.08371
1108,2342.280273,28.53334,0.158875
1241,3071.654785,49.070412,0.212921
882,2928.884033,44.614838,0.147675
580,2912.618164,44.120659,0.096252
1320,3064.550781,48.843697,0.22583
42,2639.28418,36.228237,0.009857
1773,2962.310791,45.639,0.297211
1853,2676.34375,37.252785,0.289612
22,3011.05957,47.153465,0
982,2902.885986,43.826302,0.162628
346,2813.40918,41.166191,0.056152
1077,3082.641113,49.422058,0.185669
365,2275.14917,26.921215,0.051239
1500,2557.221191,34.010376,0.229095
1793,2343.697754,28.567886,0.257904
554,2221.379883,25.66378,0.076324
1620,2542.031738,33.607548,0.246002
1571,2602.003418,35.211994,0.241058
1906,1894.625854,18.669035,0.237976
981,1868.958984,18.166634,0.148041
603,1902.3302,18.821175,0.07547
475,2468.093506,31.680946,0.071503
1436,1832.061401,17.456409,0.174744
1031,1719.312988,15.373926,0.120178
804,2971.291748,45.916153,0.135406
346,1943.137207,19.637304,0.043793
14,3015.679932,47.298286,0
1617,1943.543457,19.645514,0.204742
1332,2183.755371,24.801781,0.18222
528,1944.687866,19.668657,0.066986
1828,3055.97998,48.570877,0.313019
1165,2368.677734,29.180107,0.168427
1013,1722.97522,15.439491,0.119202
1478,2332.539063,28.296501,0.210907
906,2068.529541,22.2535,0.119232
422,2313.166992,27.828442,0.059723
260,2157.672607,24.212854,0.035645
1451,2854.411621,42.374847,0.237488
149,1694.223389,14.928503,0.017334
587,2185.000977,24.83008,0.080261
984,3062.687256,48.784309,0.169281
159,2434.855469,30.833393,0.023621
1712,2763.609619,39.721741,0.273895
1808,2515.262451,32.903458,0.272461
135,2943.926025,45.074272,0.021973
1165,2087.235596,22.657803,0.154144
1935,2839.620117,41.936813,0.31543
932,2617.233643,35.625416,0.144287
328,2778.090576,40.139107,0.053192
739,2429.655029,30.701824,0.108459
1061,2773.524414,40.007263,0.170105
1465,2895.412354,43.600929,0.241516
677,2971.597412,45.925606,0.11377
1653,2635.205322,36.116344,0.255798
1784,2879.237305,43.115143,0.294556
334,1749.340454,15.915621,0.039215
1611,2470.431152,31.740986,0.239166
126,2672.046387,37.133247,0.019836
123,1936.560303,19.504597,0.01532
793,2422.01001,30.508919,0.116669
668,2598.605469,35.120087,0.102539
1404,2312.401123,27.810017,0.199158
1179,2532.437988,33.354351,0.178925
1984,2152.091797,24.087765,0.270142
1296,2787.729736,40.418129,0.234741
1075,2224.388672,25.733341,0.148651
858,2283.297852,27.114407,0.121216
692,1945.259033,19.680214,0.088013
1112,2843.02124,42.037331,0.181519
1844,1964.185913,20.065044,0.235321
100,2633.974854,36.08263,0.039551
686,2557.635742,34.021408,0.104187
805,1769.796997,16.290028,0.09549
1684,1856.47937,17.924835,0.208771
808,2874.279297,42.966782,0.138855
802,2265.276855,26.688091,0.113007
771,2122.397461,23.427628,0.103851
1403,2908.385498,43.992516,0.233643
205,2284.463379,27.142097,0.028717
526,2024.314941,21.312336,0.069244
1639,2433.087158,30.788624,0.241333
52,3030.026123,47.749367,0.010956
1038,2927.855469,44.5835,0.172852
1479,2762.244141,39.682499,0.237823
570,2955.567139,45.43145,0.095795
1970,1709.786255,15.204025,0.230042
1147,2318.325195,27.95269,0.216614
1987,2474.688721,31.850487,0.295258
469,2558.304932,34.039215,0.074005
354,3037.692139,47.991295,0.06076
445,2044.817261,21.746227,0.058624
1139,2096.108398,22.850853,0.151184
359,3050.8396,48.407608,0.061554
1208,2296.55835,27.430252,0.171661
370,2470.101074,31.732502,0.05484
1888,2516.247803,32.929241,0.283447
622,2431.499023,30.74844,0.091644
502,1937.995728,19.533522,0.063477
342,2862.209229,42.606678,0.056854
1106,2112.479248,23.209181,0.148102
1096,2039.801636,21.639679,0.143066
1680,2304.214844,27.613461,0.237488
1028,2747.30127,39.254326,0.163696
718,2315.559082,27.886024,0.101776
662,2397.264404,29.888683,0.095947
57,2430.119629,30.713566,0.009247
1787,2882.099609,43.200912,0.294739
1573,2617.684326,35.63768,0.243591
1951,2111.854004,23.195442,0.260864
820,2431.707764,30.753723,0.145142
1338,2929.398682,44.630516,0.22287
1849,2117.804932,23.326347,0.247742
1585,2481.178711,32.017769,0.249847
372,2921.225586,44.381813,0.062531
1936,2946.284668,45.14653,0.323853
1061,2806.514648,40.964676,0.174377
354,1695.171021,14.945206,0.041016
1819,2684.147705,37.470345,0.285126
712,2328.788086,28.20557,0.101776
1982,2305.803711,27.651558,0.281921
472,2477.906494,31.933369,0.082123
725,2427.780762,30.654472,0.106781
1095,2667.264404,37.000454,0.171143
1605,1686.229248,14.787956,0.186066
794,2747.542969,39.26123,0.140625
773,2660.492432,36.812805,0.121216
1782,2284.407959,27.14077,0.251007
1628,1709.995972,15.207754,0.18869
1412,2711.569824,38.239883,0.237946
93,2157.605469,24.211351,0.012604
1197,1897.117798,18.718174,0.149445
1793,2814.97583,41.212051,0.291992
499,2308.530518,27.716995,0.070587
1842,2318.537598,27.957813,0.262726
285,3096.46875,49.866432,0.049255
40,2127.368896,23.537508,0.008301
1507,1646.395142,14.09753,0.170685
1924,2885.8125,43.312286,0.320313
1742,3006.514404,47.011215,0.296234
271,2813.409912,41.166214,0.044647
42,1697.694214,14.989731,0.007019
1260,1866.08374,18.110779,0.155609
1505,2296.905273,27.438541,0.213318
1056,2703.928467,38.024651,0.166687
1448,3009.387939,47.101128,0.245636
160,2595.341553,35.031921,0.024841
981,2913.799316,44.156456,0.163269
694,2920.798828,44.368851,0.115692
1714,2970.936279,45.905167,0.289551
1126,2266.884033,26.725967,0.158173
689,3042.135498,48.131798,0.118134
589,2974.740967,46.02282,0.099091
1415,2719.015869,38.45018,0.223572
164,2163.229736,24.337734,0.022736
1191,2825.991211,41.535217,0.19397
1864,2671.580322,37.120285,0.29303
416,2649.975586,36.522343,0.065582
1813,1694.341064,14.930576,0.210968
483,2195.902344,25.078465,0.098145
78,1923.432861,19.241058,0.007751
124,2537.407227,33.485382,0.018982
340,2653.129883,36.609344,0.053192
1591,2058.07251,22.029076,0.208344
1234,2809.480957,41.051315,0.200531
1862,2158.13623,24.223265,0.252075
1760,2115.921143,23.28487,0.243683
640,3068.92627,48.983276,0.118866
1648,2872.546875,42.915001,0.271759
1404,1981.251465,20.415222,0.17984
1794,3010.28418,47.129181,0.304321
1180,2606.682617,35.338749,0.182007
1244,2812.092285,41.127663,0.201752
100,3089.49707,49.642143,0.017578
1579,2362.475342,29.027493,0.227783
919,1647.713013,14.120108,0.105011
297,2850.326904,42.253654,0.048126
64,3079.126465,49.309425,0.011047
1941,2278.299072,26.995815,0.274261
679,2450.597656,31.233376,0.111206
1696,2958.361328,45.517387,0.28421
337,1643.222534,14.043251,0.038116
1396,1777.52124,16.432531,0.166351
1081,2636.735596,36.158306,0.170532
913,2797.318848,40.696663,0.147919
269,2529.892578,33.287342,0.041504
1169,2530.165527,33.294521,0.175934
1814,1704.910767,15.117439,0.212036
