@relation ExperienciaSalto

@attribute fuerzaX numeric
@attribute fuerzaY numeric
@attribute alturaObjetivo numeric
@attribute distanciaObjetivo numeric

@data
520,1698.275635,15,26.673315
520,1753.971558,16,27.401991
520,1807.952515,17,28.126307
520,1860.367676,18,28.726587
520,1911.346191,19,29.442974
520,1960.999756,20,30.036688
520,2009.426758,21,30.627441
520,2056.713867,22,31.215244
540,438.492889,1,7.960141
540,620.12262,2,11.14237
540,759.491943,3,13.41312
540,876.985779,4,15.370424
540,980.499878,5,17.026434
540,1074.08374,6,18.527075
540,1160.143066,7,19.742647
540,1240.245239,8,21.080507
540,1315.478516,9,22.141199
540,1386.63623,10,23.193438
540,1454.316284,11,24.237286
540,1518.983887,12,25.143824
540,1581.008545,13,26.044035
540,1640.690186,14,26.810646
540,1698.275635,15,27.699224
540,1753.971558,16,28.455925
540,1807.952515,17,29.208097
540,1860.367676,18,29.831469
540,1911.346191,19,30.575409
540,1960.999756,20,31.191956
540,2009.426758,21,31.805426
540,2056.713867,22,32.415836
560,438.492889,1,8.254962
560,620.12262,2,11.555054
560,759.491943,3,13.909903
560,876.985779,4,15.939699
560,980.499878,5,17.65704
560,1074.08374,6,19.213259
560,1160.143066,7,20.47385
560,1240.245239,8,21.861259
560,1315.478516,9,22.961237
560,1386.63623,10,24.052444
560,1454.316284,11,25.134956
560,1518.983887,12,26.075069
560,1581.008545,13,27.008621
560,1640.690186,14,27.803621
560,1698.275635,15,28.725111
560,1753.971558,16,29.509838
560,1807.952515,17,30.289869
560,1860.367676,18,30.936329
560,1911.346191,19,31.707823
560,1960.999756,20,32.347206
560,2009.426758,21,32.983398
560,2056.713867,22,33.616417
580,438.492889,1,8.549781
580,620.12262,2,11.967731
580,759.491943,3,14.406683
580,876.985779,4,16.508972
580,980.499878,5,18.287649
580,1074.08374,6,19.899446
580,1160.143066,7,21.205057
580,1240.245239,8,22.642015
580,1315.478516,9,23.781275
580,1386.63623,10,24.911451
580,1454.316284,11,26.032623
580,1518.983887,12,27.006313
580,1581.008545,13,27.973207
580,1640.690186,14,28.796598
580,1698.275635,15,29.750998
580,1753.971558,16,30.563751
580,1807.952515,17,31.371639
